network_time,rpi_time,network_reference,rpi_reference,instant_drift_coefficient,ema_drift_coefficient,drift_coefficient
1025731061.296456,1508320035.144751,1025731056.286478,1508320030.134753,1.0000040212492327,1.0000013843660935,1.0000024391193492
1025731066.306466,1508320040.154752,1025731061.296456,1508320035.144751,0.9999981916391387,1.0000001072753117,0.9999993410208425
1025731071.316505,1508320045.164766,1025731066.306466,1508320040.154752,0.9999950270363852,0.9999980751797412,0.9999968559223987
1025731076.326423,1508320050.174747,1025731071.316505,1508320045.164766,1.0000125397849662,1.0000038610218311,1.000007332527085
1025731081.336432,1508320055.184748,1025731076.326423,1508320050.174747,0.9999984057867941,1.0000016789278163,1.0000003696714075
1025731086.346502,1508320060.194762,1025731081.336432,1508320055.184748,0.9999888406435089,0.9999965436140934,0.9999934624258596
1025731091.35642,1508320065.204754,1025731086.346502,1508320060.194762,1.000014776482854,1.0000038367615978,1.0000082126501002
1025731096.366397,1508320070.214748,1025731091.35642,1508320065.204754,1.000003355007395,1.0000036440599165,1.0000035284389077
1025731101.376436,1508320075.224761,1025731096.366397,1508320070.214748,0.9999948366837109,1.0000001211094343,0.999998007339145
1025731106.386416,1508320080.234747,1025731101.376436,1508320075.224761,1.0000011897182266,1.0000005485529513,1.0000008050190614
1025731111.396364,1508320085.244746,1025731106.386416,1508320080.234747,1.0000101840529627,1.0000044027529558,1.0000067152729586
1025731116.406403,1508320090.254749,1025731111.396364,1508320085.244746,0.9999928379806313,0.999999776844026,0.9999970012986681
1025731121.416382,1508320095.264753,1025731116.406403,1508320090.254749,1.000004996817503,1.0000018648334168,1.0000031176270512
1025731126.42639,1508320100.274752,1025731121.416382,1508320095.264753,0.9999981440499884,1.0000003765200454,0.9999994835320225
1025731131.436399,1508320105.284753,1025731126.42639,1508320100.274752,0.999998453375248,0.9999996072621264,0.9999991457073751
1025731136.446347,1508320110.294747,1025731131.436399,1508320105.284753,1.0000091846832795,1.0000034382305878,1.0000057368116644
1025731141.456357,1508320115.304748,1025731136.446347,1508320110.294747,0.9999981916391387,1.0000013395940082,1.0000000804120603
1025731146.466366,1508320120.314752,1025731141.456357,1508320115.304748,0.9999990006424917,1.0000004040134016,0.9999998426650376
1025731151.476345,1508320125.324746,1025731146.466366,1508320120.314752,1.0000029742962036,1.0000014321265223,1.0000020489943946
1025731156.486323,1508320130.334751,1025731151.476345,1508320125.324746,1.0000053775284319,1.000003010287286,1.0000039571837445
1025731161.496333,1508320135.344748,1025731156.486323,1508320130.334751,0.9999974302240393,1.0000007782619873,0.9999994390468081
1025731166.506312,1508320140.354747,1025731161.496333,1508320135.344748,1.0000039974540025,1.0000020659387934,1.000002838544877
1025731171.516321,1508320145.364747,1025731166.506312,1508320140.354747,0.9999982154329784,1.0000005257364672,0.9999996016150717
1025731176.526329,1508320150.374748,1025731171.516321,1508320145.364747,0.999998572346145,0.9999997443803383,0.9999992755666609
1025731181.536308,1508320155.384746,1025731176.526329,1508320150.374748,1.00000380709905,1.000001369467823,1.0000023445203137
1025731186.546317,1508320160.394752,1025731181.536308,1508320155.384746,0.9999994051443262,1.0000005837384243,1.0000001123007851
1025731191.556296,1508320165.404748,1025731186.546317,1508320160.394752,1.0000033788004068,1.0000017017632172,1.000002372578093
1025731196.566274,1508320170.414752,1025731191.556296,1508320165.404748,1.000005187173443,1.0000030959273074,1.0000039324257617
1025731201.576375,1508320175.424806,1025731196.566274,1508320170.414752,0.9999906490405761,0.9999981171726149,0.9999951299197993
1025731206.586261,1508320180.43475,1025731201.576375,1508320175.424806,1.0000115642779928,1.0000034960147661,1.0000067233200567
1025731211.59627,1508320185.444746,1025731206.586261,1508320180.43475,0.9999974064292619,1.0000010601805644,0.9999995986800434
1025731216.606248,1508320190.454746,1025731211.59627,1508320185.444746,1.000004378164741,1.0000023873742352,1.0000031836904375
1025731221.616258,1508320195.464754,1025731216.606248,1508320190.454746,0.9999996192924503,1.0000012801415212,1.000000615801893
