Sample#,mote,SampleTime,units,gps_pure,gps_rpi,pps_mirror
21512,00,1.82,us,00,01,
21513,00,399.69,ms,00,00,
21514,00,96,ns,01,00,
21515,00,79.13,ms,11,00,
21516,01,89.75,us,11,00,
21517,11,20.77,ms,11,00,
21518,11,88,ns,10,00,
21519,11,139.25,us,00,00,
21520,11,4.52,us,00,00,1
21521,11,45.18,us,00,00,3
21522,11,9.77,us,00,00,2
21523,11,91.10,us,00,00,
21524,11,6.58,us,00,01,
21525,11,478.83,ms,00,11,
21526,10,97.65,us,00,11,
21527,00,21.05,ms,00,11,
21528,00,13.84,us,00,10,
21529,00,399.69,ms,00,00,
21530,00,88,ns,01,00,
21531,00,79.14,ms,11,00,
21532,01,96.00,us,11,00,
21533,11,20.76,ms,11,00,
21534,11,80,ns,10,00,
21535,11,143.86,us,00,00,
21536,11,8.97,us,00,00,2
21537,11,58.52,us,00,00,3
21538,11,85.35,us,00,00,2
21539,11,1.21,us,00,01,2
21540,11,135.10,us,00,11,2
21541,11,478.71,ms,00,11,
21542,10,97.42,us,00,11,
21543,00,21.04,ms,00,11,
21544,00,24.89,us,00,10,
21545,00,399.67,ms,00,00,
21546,00,88,ns,01,00,
21547,00,79.15,ms,11,00,
21548,01,101.90,us,11,00,
21549,11,20.74,ms,11,00,
21550,11,80,ns,10,00,
21551,11,133.20,us,00,00,
21552,11,12.66,us,00,00,1
21553,11,37.05,us,00,00,3
21554,11,20.83,us,00,00,2
21555,11,86.02,us,00,00,
21556,11,26.51,us,00,01,
21557,11,478.84,ms,00,11,
21558,10,94.88,us,00,11,
21559,00,21.04,ms,00,11,
21560,00,21.79,us,00,10,
21561,00,399.67,ms,00,00,
21562,00,88,ns,01,00,
21563,00,79.16,ms,11,00,
21564,01,100.50,us,11,00,
21565,11,20.73,ms,11,00,
21566,11,88,ns,10,00,
21567,11,132.48,us,00,00,
21568,11,8.42,us,00,00,2
21569,11,42.53,us,00,00,3
21570,11,114.14,us,00,00,1
21571,11,17.46,us,00,01,1
21572,11,104.02,us,00,11,1
21573,11,478.74,ms,00,11,
21574,10,106.52,us,00,11,
21575,00,21.03,ms,00,11,
21576,00,12.17,us,00,10,
21577,00,399.67,ms,00,00,
21578,00,88,ns,01,00,
21579,00,79.17,ms,11,00,
21580,01,104.02,us,11,00,
21581,11,20.72,ms,11,00,
21582,11,88,ns,10,00,
21583,11,137.42,us,00,00,
21584,11,17.20,us,00,00,2
21585,11,35.54,us,00,00,3
21586,11,22.58,us,00,00,1
21587,11,97.02,us,00,00,
21588,11,4.58,us,00,01,
21589,11,478.86,ms,00,11,
21590,10,103.53,us,00,11,
21591,00,21.02,ms,00,11,
21592,00,5.94,us,00,10,
21593,00,399.68,ms,00,00,
21594,00,80,ns,01,00,
21595,00,79.18,ms,11,00,
21596,01,123.26,us,11,00,
21597,11,20.69,ms,11,00,
21598,11,80,ns,10,00,
21599,11,140.59,us,00,00,
21600,11,2.19,us,00,00,2
21601,11,56.58,us,00,00,3
21602,11,600,ns,00,00,2
21603,11,112.05,us,00,00,
21604,11,8.24,us,00,01,
21605,11,478.86,ms,00,11,
21606,10,111.99,us,00,11,
21607,00,21.01,ms,00,11,
21608,00,7.24,us,00,10,
21609,00,399.67,ms,00,00,
21610,00,96,ns,01,00,
21611,00,79.18,ms,11,00,
21612,01,118.75,us,11,00,
21613,11,20.69,ms,11,00,
21614,11,88,ns,10,00,
21615,11,136.81,us,00,00,
21616,11,12.84,us,00,00,2
21617,11,40.06,us,00,00,3
21618,11,15.73,us,00,00,1
21619,11,107.92,us,00,00,
21620,11,2.15,us,00,01,
21621,11,479.00,ms,00,11,
21622,01,7.10,us,00,11,
21623,00,20.97,ms,00,11,
21624,00,17.91,us,00,10,
21625,00,399.67,ms,00,00,
21626,00,80,ns,01,00,
21627,00,79.32,ms,11,00,
21628,10,18.70,us,11,00,
21629,11,20.66,ms,11,00,
21630,11,88,ns,10,00,
21631,11,131.38,us,00,00,
21632,11,5.99,us,00,00,2
21633,11,43.85,us,00,00,3
21634,11,5.79,us,00,00,1
21635,11,124.62,us,00,00,
21636,11,5.65,us,00,01,
21637,11,479.01,ms,00,11,
21638,01,7.05,us,00,11,
21639,00,20.96,ms,00,11,
21640,00,8.22,us,00,10,
21641,00,399.67,ms,00,00,
21642,00,96,ns,01,00,
21643,00,79.33,ms,11,00,
21644,10,18.96,us,11,00,
21645,11,20.65,ms,11,00,
21646,11,88,ns,10,00,
21647,11,133.81,us,00,00,
21648,11,19.55,us,00,00,1
21649,11,31.19,us,00,00,3
21650,11,26.43,us,00,00,2
21651,11,94.46,us,00,00,
21652,11,15.11,us,00,01,
21653,11,479.03,ms,00,11,
21654,01,7.46,us,00,11,
21655,00,20.95,ms,00,11,
21656,00,7.82,us,00,10,
21657,00,399.67,ms,00,00,
21658,00,88,ns,01,00,
21659,00,79.37,ms,11,00,
21660,01,15.59,us,11,00,
21661,11,20.62,ms,11,00,
21662,11,96,ns,10,00,
21663,11,138.78,us,00,00,
21664,11,80,ns,00,00,1
21665,11,52.19,us,00,00,3
21666,11,216,ns,00,00,2
21667,11,110.96,us,00,00,
21668,11,15.15,us,00,01,
21669,11,479.05,ms,00,11,
21670,10,5.63,us,00,11,
21671,00,20.92,ms,00,11,
21672,00,19.64,us,00,10,
21673,00,399.67,ms,00,00,
21674,00,88,ns,01,00,
21675,00,79.35,ms,11,00,
21676,10,32.56,us,11,00,
21677,11,20.61,ms,11,00,
21678,11,96,ns,10,00,
21679,11,140.97,us,00,00,
21680,11,7.70,us,00,00,2
21681,11,43.90,us,00,00,3
21682,11,14.48,us,00,00,1
21683,11,104.79,us,00,00,
21684,11,7.97,us,00,01,
21685,11,479.05,ms,00,11,
21686,01,14.86,us,00,11,
21687,00,20.92,ms,00,11,
21688,00,7.44,us,00,10,
21689,00,399.68,ms,00,00,
21690,00,80,ns,01,00,
21691,00,79.37,ms,11,00,
21692,10,32.06,us,11,00,
21693,11,20.60,ms,11,00,
21694,11,88,ns,10,00,
21695,11,137.58,us,00,00,
21696,11,15.21,us,00,00,1
21697,11,36.22,us,00,00,3
21698,11,114.26,us,00,00,2
21699,11,21.14,us,00,01,2
21700,11,133.70,us,00,11,2
21701,11,478.92,ms,00,11,
21702,01,29.92,us,00,11,
21703,00,20.90,ms,00,11,
21704,00,12.90,us,00,10,
21705,00,399.66,ms,00,00,
21706,00,104,ns,01,00,
21707,00,79.38,ms,11,00,
21708,10,39.51,us,11,00,
21709,11,20.58,ms,11,00,
21710,11,96,ns,10,00,
21711,11,134.78,us,00,00,
21712,11,4.47,us,00,00,2
21713,11,45.66,us,00,00,3
21714,11,4.42,us,00,00,1
21715,11,115.56,us,00,00,
21716,11,18.27,us,00,01,
21717,11,479.07,ms,00,11,
21718,01,12.55,us,00,11,
21719,00,20.89,ms,00,11,
21720,00,18.22,us,00,10,
21721,00,399.66,ms,00,00,
21722,00,96,ns,01,00,
21723,00,79.39,ms,11,00,
21724,10,43.38,us,11,00,
21725,11,20.57,ms,11,00,
21726,11,96,ns,10,00,
21727,11,139.85,us,00,00,
21728,11,11.84,us,00,00,2
21729,11,39.87,us,00,00,3
21730,11,119.40,us,00,00,1
21731,11,16.06,us,00,01,1
21732,11,117.82,us,00,11,1
21733,11,478.96,ms,00,11,
21734,01,31.93,us,00,11,
21735,00,20.88,ms,00,11,
21736,00,8.17,us,00,10,
21737,00,399.66,ms,00,00,
21738,00,104,ns,01,00,
21739,00,79.44,ms,11,00,
21740,01,5.16,us,11,00,
21741,11,20.55,ms,11,00,
21742,11,112,ns,10,00,
21743,11,136.01,us,00,00,
21744,11,18.55,us,00,00,1
21745,11,30.93,us,00,00,3
21746,11,26.24,us,00,00,2
21747,11,104.03,us,00,00,
21748,11,14.34,us,00,01,
21749,11,479.09,ms,00,11,
21750,01,32.18,us,00,11,
21751,00,20.87,ms,00,11,
21752,00,5.95,us,00,10,
21753,00,399.66,ms,00,00,
21754,00,96,ns,01,00,
21755,00,79.41,ms,11,00,
21756,10,44.18,us,11,00,
21757,11,20.54,ms,11,00,
21758,11,104,ns,10,00,
21759,11,137.90,us,00,00,
21760,11,856,ns,00,00,2
21761,11,50.38,us,00,00,3
21762,11,832,ns,00,00,1
21763,11,124.73,us,00,00,
21764,11,11.55,us,00,01,
21765,11,479.10,ms,00,11,
21766,01,30.10,us,00,11,
21767,00,20.85,ms,00,11,
21768,00,15.81,us,00,10,
21769,00,399.66,ms,00,00,
21770,00,104,ns,01,00,
21771,00,79.43,ms,11,00,
21772,10,46.08,us,11,00,
21773,11,20.52,ms,11,00,
21774,11,96,ns,10,00,
21775,11,149.04,us,00,00,
21776,11,2.98,us,00,00,2
21777,11,52.71,us,00,00,3
21778,11,6.45,us,00,00,1
21779,11,112.74,us,00,00,
21780,11,4.03,us,00,01,
21781,11,479.09,ms,00,11,
21782,10,17.90,us,00,11,
21783,00,20.87,ms,00,11,
21784,00,10.77,us,00,10,
21785,00,399.66,ms,00,00,
21786,00,104,ns,01,00,
21787,00,79.43,ms,11,00,
21788,01,17.34,us,11,00,
21789,11,20.55,ms,11,00,
21790,11,96,ns,10,00,
21791,11,138.55,us,00,00,
21792,11,14.29,us,00,00,1
21793,11,36.22,us,00,00,3
21794,11,22.54,us,00,00,2
21795,11,105.34,us,00,00,
21796,11,9.23,us,00,01,
21797,11,479.10,ms,00,11,
21798,10,33.90,us,00,11,
21799,00,20.85,ms,00,11,
21800,00,3.10,us,00,10,
21801,00,399.66,ms,00,00,
21802,00,104,ns,01,00,
21803,00,79.44,ms,11,00,
21804,01,9.10,us,11,00,
21805,11,20.55,ms,11,00,
21806,11,104,ns,10,00,
21807,11,147.30,us,00,00,
21808,11,5.54,us,00,00,2
21809,11,51.58,us,00,00,3
21810,11,6.82,us,00,00,1
21811,11,113.24,us,00,00,
21812,11,16.53,us,00,01,
21813,11,479.10,ms,00,11,
21814,10,30.26,us,00,11,
21815,00,20.83,ms,00,11,
21816,00,24.42,us,00,10,
21817,00,399.65,ms,00,00,
21818,00,104,ns,01,00,
21819,00,79.45,ms,11,00,
21820,01,55.79,us,11,00,
21821,11,20.49,ms,11,00,
21822,11,104,ns,10,00,
21823,11,147.39,us,00,00,
21824,11,4.61,us,00,00,2
21825,11,50.63,us,00,00,3
21826,11,9.18,us,00,00,1
21827,11,112.76,us,00,00,
21828,11,7.94,us,00,01,
21829,11,479.12,ms,00,11,
21830,10,26.99,us,00,11,
21831,00,20.83,ms,00,11,
21832,00,13.06,us,00,10,
21833,00,399.66,ms,00,00,
21834,00,112,ns,01,00,
21835,00,79.47,ms,11,00,
21836,01,18.62,us,11,00,
21837,11,20.51,ms,11,00,
21838,11,104,ns,10,00,
21839,11,139.22,us,00,00,
21840,11,21.94,us,00,00,1
21841,11,30.81,us,00,00,3
21842,11,27.39,us,00,00,2
21843,11,98.18,us,00,00,
21844,11,18.59,us,00,01,
21845,11,479.13,ms,00,11,
21846,10,12.88,us,00,11,
21847,00,20.83,ms,00,11,
21848,00,17.14,us,00,10,
21849,00,399.65,ms,00,00,
21850,00,120,ns,01,00,
21851,00,79.48,ms,11,00,
21852,01,16.58,us,11,00,
21853,11,20.51,ms,11,00,
21854,11,112,ns,10,00,
21855,11,132.85,us,00,00,
21856,11,4.34,us,00,00,2
21857,11,51.17,us,00,00,3
21858,11,128.82,us,00,00,2
21859,11,17.30,us,00,01,2
21860,11,83.21,us,00,11,2
21861,11,479.06,ms,00,11,
21862,10,24.77,us,00,11,
21863,00,20.81,ms,00,11,
21864,00,1.62,us,00,01,
21865,00,399.67,ms,00,00,
21866,00,112,ns,01,00,
21867,00,79.49,ms,11,00,
21868,01,15.54,us,11,00,
21869,11,20.49,ms,11,00,
21870,11,112,ns,10,00,
21871,11,133.12,us,00,00,
21872,11,1.96,us,00,00,2
21873,11,46.37,us,00,00,3
21874,11,3.07,us,00,00,1
21875,11,140.13,us,00,00,
21876,11,4.79,us,00,01,
21877,11,479.16,ms,00,11,
21878,10,38.26,us,00,11,
21879,00,20.77,ms,00,11,
21880,00,15.16,us,00,01,
21881,00,399.67,ms,00,00,
21882,00,104,ns,01,00,
21883,00,79.50,ms,11,00,
21884,01,24.76,us,11,00,
21885,11,20.47,ms,11,00,
21886,11,104,ns,10,00,
21887,11,136.51,us,00,00,
21888,11,23.67,us,00,00,1
21889,11,60.07,us,00,00,3
21890,11,82.76,us,00,00,1
21891,11,18.26,us,00,10,1
21892,11,91.49,us,00,11,1
21893,11,479.09,ms,00,11,
21894,10,25.28,us,00,11,
21895,00,20.76,ms,00,11,
21896,00,11.55,us,00,01,
21897,00,399.68,ms,00,00,
21898,00,112,ns,01,00,
21899,00,79.51,ms,11,00,
21900,01,58.58,us,11,00,
21901,11,20.43,ms,11,00,
21902,11,120,ns,10,00,
21903,11,139.70,us,00,00,
21904,11,720,ns,00,00,1
21905,11,49.86,us,00,00,3
21906,11,2.67,us,00,00,2
21907,11,104.09,us,00,00,
21908,11,904,ns,00,01,
21909,11,479.21,ms,00,11,
21910,10,36.30,us,00,11,
21911,00,20.74,ms,00,11,
21912,00,4.97,us,00,10,
21913,00,399.69,ms,00,00,
21914,00,112,ns,01,00,
21915,00,79.53,ms,11,00,
21916,01,12.60,us,11,00,
21917,11,20.45,ms,11,00,
21918,11,104,ns,10,00,
21919,11,139.93,us,00,00,
21920,11,6.09,us,00,00,2
21921,11,47.34,us,00,00,3
21922,11,12.35,us,00,00,1
21923,11,93.69,us,00,00,
21924,11,7.00,us,00,10,
21925,11,479.22,ms,00,11,
21926,10,35.90,us,00,11,
21927,00,20.73,ms,00,11,
21928,00,952,ns,00,10,
21929,00,399.69,ms,00,00,
21930,00,112,ns,01,00,
21931,00,79.54,ms,11,00,
21932,01,27.63,us,11,00,
21933,11,20.43,ms,11,00,
21934,11,112,ns,10,00,
21935,11,136.14,us,00,00,
21936,11,24.03,us,00,00,1
21937,11,29.61,us,00,00,3
21938,11,30.73,us,00,00,2
21939,11,77.62,us,00,00,
21940,11,3.84,us,00,01,
21941,11,479.25,ms,00,11,
21942,10,45.75,us,00,11,
21943,00,20.69,ms,00,11,
21944,00,9.11,us,00,01,
21945,00,399.69,ms,00,00,
21946,00,104,ns,01,00,
21947,00,79.56,ms,11,00,
21948,01,13.06,us,11,00,
21949,11,20.42,ms,11,00,
21950,11,104,ns,10,00,
21951,11,133.86,us,00,00,
21952,11,1.06,us,00,00,2
21953,11,48.92,us,00,00,3
21954,11,1.10,us,00,00,1
21955,11,112.15,us,00,00,
21956,11,2.86,us,00,10,
21957,11,479.25,ms,00,11,
21958,10,52.70,us,00,11,
21959,00,20.68,ms,00,11,
21960,00,3.97,us,00,01,
21961,00,399.68,ms,00,00,
21962,00,120,ns,01,00,
21963,00,79.57,ms,11,00,
21964,01,17.21,us,11,00,
21965,11,20.41,ms,11,00,
21966,11,120,ns,10,00,
21967,11,140.53,us,00,00,
21968,11,11.29,us,00,00,2
21969,11,41.12,us,00,00,3
21970,11,17.73,us,00,00,1
21971,11,89.43,us,00,00,
21972,11,4.72,us,00,10,
21973,11,479.26,ms,00,11,
21974,10,32.98,us,00,11,
21975,00,20.69,ms,00,11,
21976,00,6.36,us,00,01,
21977,00,399.68,ms,00,00,
21978,00,112,ns,01,00,
21979,00,79.58,ms,11,00,
21980,01,63.42,us,11,00,
21981,11,20.35,ms,11,00,
21982,11,112,ns,10,00,
21983,11,137.35,us,00,00,
21984,11,19.45,us,00,00,1
21985,11,31.75,us,00,00,3
21986,11,28.62,us,00,00,2
21987,11,79.78,us,00,00,
21988,11,2.34,us,00,01,
21989,11,479.28,ms,00,11,
21990,10,23.54,us,00,11,
21991,00,20.68,ms,00,11,
21992,00,7.62,us,00,01,
21993,00,399.69,ms,00,00,
21994,00,112,ns,01,00,
21995,00,79.59,ms,11,00,
21996,01,14.77,us,11,00,
21997,11,20.39,ms,11,00,
21998,11,112,ns,10,00,
21999,11,140.51,us,00,00,
22000,11,9.49,us,00,00,1
22001,11,43.05,us,00,00,3
22002,11,13.62,us,00,00,2
22003,11,90.62,us,00,00,
22004,11,240,ns,00,10,
22005,11,479.30,ms,00,11,
22006,10,25.98,us,00,11,
22007,00,20.67,ms,00,11,
22008,00,5.14,us,00,10,
22009,00,399.69,ms,00,00,
22010,00,120,ns,01,00,
22011,00,79.61,ms,11,00,
22012,01,5.68,us,11,00,
22013,11,20.38,ms,11,00,
22014,11,112,ns,10,00,
22015,11,146.77,us,00,00,
22016,11,6.22,us,00,00,2
22017,11,58.85,us,00,00,3
22018,11,83.65,us,00,00,2
22019,11,6.09,us,00,10,2
22020,11,138.25,us,00,11,2
22021,11,479.17,ms,00,11,
22022,10,19.10,us,00,11,
22023,00,20.66,ms,00,11,
22024,00,16.81,us,00,10,
22025,00,399.68,ms,00,00,
22026,00,104,ns,01,00,
22027,00,79.61,ms,11,00,
22028,01,21.94,us,11,00,
22029,11,20.36,ms,11,00,
22030,11,104,ns,10,00,
22031,11,134.22,us,00,00,
22032,11,24.00,us,00,00,1
22033,11,26.26,us,00,00,3
22034,11,32.21,us,00,00,2
22035,11,79.65,us,00,00,
22036,11,24.46,us,00,01,
22037,11,479.30,ms,00,11,
22038,10,22.76,us,00,11,
22039,00,20.65,ms,00,11,
22040,00,15.86,us,00,10,
22041,00,399.68,ms,00,00,
22042,00,112,ns,01,00,
22043,00,79.63,ms,11,00,
22044,01,10.46,us,11,00,
22045,11,20.35,ms,11,00,
22046,11,112,ns,10,00,
22047,11,135.25,us,00,00,
22048,11,2.91,us,00,00,2
22049,11,49.38,us,00,00,3
22050,11,111.30,us,00,00,1
22051,11,16.82,us,00,01,1
22052,11,102.42,us,00,11,1
22053,11,479.21,ms,00,11,
22054,10,53.34,us,00,11,
22055,00,20.61,ms,00,11,
22056,00,12.25,us,00,10,
22057,00,399.67,ms,00,00,
22058,00,104,ns,01,00,
22059,00,79.66,ms,11,00,
22060,01,37.12,us,11,00,
22061,11,20.30,ms,11,00,
22062,11,96,ns,10,00,
22063,11,136.78,us,00,00,
22064,11,3.78,us,00,00,2
22065,11,50.64,us,00,00,3
22066,11,8.99,us,00,00,1
22067,11,110.55,us,00,00,
22068,11,5.29,us,00,01,
22069,11,479.33,ms,00,11,
22070,10,28.74,us,00,11,
22071,00,20.62,ms,00,11,
22072,00,9.01,us,00,10,
22073,00,399.67,ms,00,00,
22074,00,104,ns,01,00,
22075,00,79.66,ms,11,00,
22076,01,19.34,us,11,00,
22077,11,20.32,ms,11,00,
22078,11,104,ns,10,00,
22079,11,155.68,us,00,00,
22080,11,4.34,us,00,00,1
22081,11,55.69,us,00,00,3
22082,11,3.42,us,00,00,2
22083,11,87.68,us,00,00,
22084,11,18.07,us,00,01,
22085,11,479.33,ms,00,11,
22086,10,25.46,us,00,11,
22087,00,20.62,ms,00,11,
22088,00,7.46,us,00,01,
22089,00,399.67,ms,00,00,
22090,00,120,ns,01,00,
22091,00,79.67,ms,11,00,
22092,01,9.54,us,11,00,
22093,11,20.31,ms,11,00,
22094,11,112,ns,10,00,
22095,11,135.50,us,00,00,
22096,11,10.06,us,00,00,1
22097,11,40.88,us,00,00,3
22098,11,14.90,us,00,00,2
22099,11,105.28,us,00,00,
22100,11,10.04,us,00,01,
22101,11,479.34,ms,00,11,
22102,10,49.79,us,00,11,
22103,00,20.59,ms,00,11,
22104,00,20.72,us,00,10,
22105,00,399.66,ms,00,00,
22106,00,104,ns,01,00,
22107,00,79.66,ms,11,00,
22108,01,30.81,us,11,00,
22109,11,20.31,ms,11,00,
22110,11,112,ns,10,00,
22111,11,137.34,us,00,00,
22112,11,4.97,us,00,00,1
22113,11,51.21,us,00,00,3
22114,11,384,ns,00,00,1
22115,11,112.30,us,00,00,
22116,11,14.31,us,00,01,
22117,11,479.34,ms,00,11,
22118,10,50.46,us,00,11,
22119,00,20.59,ms,00,11,
22120,00,12.55,us,00,10,
22121,00,399.67,ms,00,00,
22122,00,104,ns,01,00,
22123,00,79.67,ms,11,00,
22124,01,46.86,us,11,00,
22125,11,20.28,ms,11,00,
22126,11,104,ns,10,00,
22127,11,132.83,us,00,00,
22128,11,27.50,us,00,00,1
22129,11,25.58,us,00,00,3
22130,11,35.52,us,00,00,2
22131,11,82.14,us,00,00,
22132,11,21.86,us,00,01,
22133,11,479.34,ms,00,11,
22134,10,63.25,us,00,11,
22135,00,20.57,ms,00,11,
22136,00,14.96,us,00,10,
22137,00,399.67,ms,00,00,
22138,00,104,ns,01,00,
22139,00,79.68,ms,11,00,
22140,01,76.34,us,11,00,
22141,11,20.24,ms,11,00,
22142,11,104,ns,10,00,
22143,11,133.70,us,00,00,
22144,11,36.62,us,00,00,1
22145,11,14.25,us,00,00,3
22146,11,38.94,us,00,00,2
22147,11,82.65,us,00,00,
22148,11,13.00,us,00,01,
22149,11,479.36,ms,00,11,
22150,10,56.58,us,00,11,
22151,00,20.56,ms,00,11,
22152,00,24.32,us,00,10,
22153,00,399.66,ms,00,00,
22154,00,96,ns,01,00,
22155,00,79.70,ms,11,00,
22156,01,29.46,us,11,00,
22157,11,20.27,ms,11,00,
22158,11,96,ns,10,00,
22159,11,147.25,us,00,00,
22160,11,5.77,us,00,00,1
22161,11,51.31,us,00,00,3
22162,11,5.96,us,00,00,2
22163,11,96.92,us,00,00,
22164,11,10.24,us,00,01,
22165,11,479.38,ms,00,11,
22166,10,36.60,us,00,11,
22167,00,20.57,ms,00,11,
22168,00,11.84,us,00,10,
22169,00,399.67,ms,00,00,
22170,00,104,ns,01,00,
22171,00,79.70,ms,11,00,
22172,01,44.62,us,11,00,
22173,11,20.25,ms,11,00,
22174,11,96,ns,10,00,
22175,11,132.78,us,00,00,
22176,11,30.75,us,00,00,1
22177,11,20.14,us,00,00,3
22178,11,118.10,us,00,00,2
22179,11,23.63,us,00,01,2
22180,11,141.66,us,00,11,2
22181,11,479.24,ms,00,11,
22182,10,55.54,us,00,11,
22183,00,20.54,ms,00,11,
22184,00,25.72,us,00,10,
22185,00,399.66,ms,00,00,
22186,00,104,ns,01,00,
22187,00,79.72,ms,11,00,
22188,01,33.78,us,11,00,
22189,11,20.25,ms,11,00,
22190,11,104,ns,10,00,
22191,11,133.20,us,00,00,
22192,11,3.02,us,00,00,2
22193,11,47.10,us,00,00,3
22194,11,3.51,us,00,00,1
22195,11,115.88,us,00,00,
22196,11,30.34,us,00,01,
22197,11,479.38,ms,00,11,
22198,10,46.78,us,00,11,
22199,00,20.53,ms,00,11,
22200,00,33.26,us,00,10,
22201,00,399.65,ms,00,00,
22202,00,96,ns,01,00,
22203,00,79.73,ms,11,00,
22204,01,28.28,us,11,00,
22205,11,20.24,ms,11,00,
22206,11,88,ns,10,00,
22207,11,140.50,us,00,00,
22208,11,9.01,us,00,00,2
22209,11,42.84,us,00,00,3
22210,11,113.62,us,00,00,1
22211,11,30.26,us,00,01,1
22212,11,112.16,us,00,11,1
22213,11,479.28,ms,00,11,
22214,10,40.54,us,00,11,
22215,00,20.54,ms,00,11,
22216,00,17.74,us,00,10,
22217,00,399.66,ms,00,00,
22218,00,96,ns,01,00,
22219,00,79.74,ms,11,00,
22220,01,84.76,us,11,00,
22221,11,20.17,ms,11,00,
22222,11,96,ns,10,00,
22223,11,139.89,us,00,00,
22224,11,20.05,us,00,00,1
22225,11,32.55,us,00,00,3
22226,11,27.77,us,00,00,2
22227,11,91.86,us,00,00,
22228,11,27.65,us,00,01,
22229,11,479.40,ms,00,11,
22230,10,54.18,us,00,11,
22231,00,20.51,ms,00,11,
22232,00,14.00,us,00,10,
22233,00,399.65,ms,00,00,
22234,00,88,ns,01,00,
22235,00,79.75,ms,11,00,
22236,01,37.58,us,11,00,
22237,11,20.21,ms,11,00,
22238,11,88,ns,10,00,
22239,11,137.58,us,00,00,
22240,11,1.70,us,00,00,1
22241,11,51.35,us,00,00,3
22242,11,824,ns,00,00,2
22243,11,125.39,us,00,00,
22244,11,18.42,us,00,01,
22245,11,479.41,ms,00,11,
22246,10,63.14,us,00,11,
22247,00,20.49,ms,00,11,
22248,00,28.06,us,00,10,
22249,00,399.65,ms,00,00,
22250,00,96,ns,01,00,
22251,00,79.77,ms,11,00,
22252,01,35.56,us,11,00,
22253,11,20.19,ms,11,00,
22254,11,88,ns,10,00,
22255,11,149.08,us,00,00,
22256,11,15.76,us,00,00,2
22257,11,41.96,us,00,00,3
22258,11,17.26,us,00,00,1
22259,11,96.54,us,00,00,
22260,11,15.64,us,00,01,
22261,11,479.48,ms,00,11,
22262,01,13.12,us,00,11,
22263,00,20.48,ms,00,11,
22264,00,17.75,us,00,10,
22265,00,399.65,ms,00,00,
22266,00,88,ns,01,00,
22267,00,79.82,ms,11,00,
22268,10,19.71,us,11,00,
22269,11,20.16,ms,11,00,
22270,11,80,ns,10,00,
22271,11,136.70,us,00,00,
22272,11,24.38,us,00,00,1
22273,11,25.05,us,00,00,3
22274,11,33.90,us,00,00,2
22275,11,93.64,us,00,00,
22276,11,29.97,us,00,01,
22277,11,479.48,ms,00,11,
22278,01,19.36,us,00,11,
22279,00,20.47,ms,00,11,
22280,00,17.38,us,00,10,
22281,00,399.65,ms,00,00,
22282,00,96,ns,01,00,
22283,00,79.82,ms,11,00,
22284,10,31.93,us,11,00,
22285,11,20.14,ms,11,00,
22286,11,96,ns,10,00,
22287,11,138.50,us,00,00,
22288,11,2.12,us,00,00,1
22289,11,48.79,us,00,00,3
22290,11,2.65,us,00,00,2
22291,11,126.94,us,00,00,
22292,11,17.22,us,00,01,
22293,11,479.51,ms,00,11,
22294,01,11.14,us,00,11,
22295,00,20.45,ms,00,11,
22296,00,25.47,us,00,10,
22297,00,399.65,ms,00,00,
22298,00,80,ns,01,00,
22299,00,79.87,ms,11,00,
22300,01,3.90,us,11,00,
22301,11,20.12,ms,11,00,
22302,11,88,ns,10,00,
22303,11,145.63,us,00,00,
22304,11,6.56,us,00,00,2
22305,11,47.82,us,00,00,3
22306,11,11.19,us,00,00,1
22307,11,110.07,us,00,00,
22308,11,18.77,us,00,01,
22309,11,479.50,ms,00,11,
22310,01,22.50,us,00,11,
22311,00,20.44,ms,00,11,
22312,00,28.74,us,00,10,
22313,00,399.65,ms,00,00,
22314,00,88,ns,01,00,
22315,00,79.88,ms,11,00,
22316,01,20.74,us,11,00,
22317,11,20.10,ms,11,00,
22318,11,88,ns,10,00,
22319,11,134.74,us,00,00,
22320,11,29.43,us,00,00,1
22321,11,23.84,us,00,00,3
22322,11,35.66,us,00,00,2
22323,11,93.31,us,00,00,
22324,11,30.15,us,00,01,
22325,11,479.54,ms,00,11,
22326,10,36.69,us,00,11,
22327,00,20.39,ms,00,11,
22328,00,14.41,us,00,10,
22329,00,399.65,ms,00,00,
22330,00,80,ns,01,00,
22331,00,79.90,ms,11,00,
22332,01,2.85,us,11,00,
22333,11,20.10,ms,11,00,
22334,11,80,ns,10,00,
22335,11,135.14,us,00,00,
22336,11,3.34,us,00,00,1
22337,11,47.20,us,00,00,3
22338,11,135.02,us,00,00,2
22339,11,21.13,us,00,01,2
22340,11,78.05,us,00,11,2
22341,11,479.47,ms,00,11,
22342,10,26.18,us,00,11,
22343,00,20.38,ms,00,11,
22344,00,6.77,us,00,01,
22345,00,399.67,ms,00,00,
22346,00,72,ns,01,00,
22347,00,79.92,ms,11,00,
22348,10,424,ns,11,00,
22349,11,20.08,ms,11,00,
22350,11,80,ns,10,00,
22351,11,136.38,us,00,00,
22352,11,5.58,us,00,00,1
22353,11,44.26,us,00,00,3
22354,11,7.30,us,00,00,2
22355,11,115.63,us,00,00,
22356,11,14.38,us,00,10,
22357,11,479.59,ms,00,11,
22358,10,30.99,us,00,11,
22359,00,20.36,ms,00,11,
22360,00,14.34,us,00,01,
22361,00,399.67,ms,00,00,
22362,00,72,ns,01,00,
22363,00,79.93,ms,11,00,
