delay_us,accumulated_us
-63.6,234496163.5999998
-2.16,234996135.75999978
-13.76,235496119.51999977
-8.2,235996087.71999976
122.36,236496180.07999977
103.84,236996143.91999978
123.24,237496127.1599998
149.2,237996116.35999978
181.44,238496127.79999977
204.04,238996111.83999977
2.88,239496104.71999976
31.08,239996115.79999977
42.36,240496098.1599998
57.48,240996095.63999978
79.08,241496094.7199998
91.76,241996076.47999978
119.04,242496065.51999977
143.76,242996069.27999976
166.68,243496055.95999977
194.64,243996050.59999976
21.4,244496061.99999976
30.12,244996042.11999977
51.12,245496033.23999977
72.0,245996035.23999977
47.64,246495972.87999976
58.76,246995961.63999975
85.04,247495966.67999974
95.88,247995942.55999973
121.28,248495933.83999974
144.92,248995938.75999972
-15.6,249495934.35999972
2.44,249995906.7999997
22.56,250495909.35999972
30.92,250995890.2799997
97.56,251495927.8399997
108.84,251995926.6799997
126.56,252495913.2399997
143.44,252995906.6799997
176.92,253495913.5999997
186.72,253995890.3199997
-22.08,254495912.3999997
-3.28,254995905.6799997
1.52,255495877.19999972
17.36,255995874.55999973
-24.04,256495848.59999973
-25.16,256995823.75999972
-22.36,257495806.11999974
-3.12,257995789.23999974
10.48,258495769.71999973
-366.96,258995736.67999974
-1530.0,259495806.67999974
-2610.0,259995776.67999974
-3670.0,260495766.67999974
-4700.0,260995746.67999974
-419.16,261495715.83999974
-1100.0,261995695.83999974
-1780.0,262495685.83999974
-2430.0,262995655.83999974
-3070.0,263495625.83999974
-3710.0,263995605.83999974
-4520.0,264495775.83999974
-5150.0,264995765.83999974
-5740.0,265495755.83999974
-6330.0,265995735.83999974
-125.16,266495710.99999973
-309.0,266995699.99999973
-485.28,267495675.27999973
-652.12,267995657.39999974
-798.44,268495645.83999974
-944.8,268995620.63999975
-1200.0,269495730.63999975
-1310.0,269995720.63999975
-1420.0,270495700.63999975
-1520.0,270995690.63999975
-35.76,271495686.39999974
-80.24,271995666.63999975
-113.44,272495650.07999974
-131.84,272995641.9199997
-150.68,273495622.5999997
-149.0,273995611.5999997
-140.48,274495602.07999974
-112.2,274995564.27999973
-78.96,275495533.2399997
-41.96,275995525.1999997
163.64,276495658.8399997
202.44,276995681.2799997
249.64,277495720.91999966
300.0,277995740.91999966
362.84,278495783.75999963
446.52,278995850.2799996
296.36,279495896.6399996
373.0,279995959.6399996
467.6,280496057.23999965
556.56,280996123.79999965
48.88,281495612.67999965
110.08,281995672.75999963
179.68,282495722.43999964
252.16,282995784.59999967
347.24,283495881.8399997
434.76,283995956.59999967
533.2,284496049.79999965
656.44,284996166.23999965
768.08,285496254.31999964
889.2,285996363.5199996
75.08,286495548.5999996
150.24,286995598.8399996
245.0,287495683.8399996
349.6,287995783.43999964
438.0,288495851.43999964
545.4,288995946.8399996
665.28,289496062.1199996
707.8,289996159.9199996
827.52,290496257.4399996
963.68,290996391.1199996
119.16,291495530.2799996
218.48,291995618.75999963
294.88,292495693.6399996
388.28,292995771.9199996
494.96,293495866.8799996
608.64,293995975.51999956
719.28,294496064.79999954
714.92,294996169.71999955
846.88,295496296.59999955
966.64,295996403.23999953
32.76,296495455.9999995
105.92,296995531.91999954
183.24,297495595.15999955
268.04,297995673.1999996
362.72,298495775.9199996
460.64,298995856.5599996
561.16,299495947.7199996
688.68,299996066.3999996
791.56,300496147.9599996
898.6,300996246.55999964
74.04,301495410.59999967
134.84,301995465.43999964
221.84,302495537.2799996
309.96,302995627.2399996
396.32,303495693.5599996
487.12,303995770.6799996
591.6,304495872.2799996
611.68,304995943.9599996
717.8,305496031.75999963
829.2,305996140.9599996
69.48,306495360.43999964
109.04,306995399.47999966
189.96,307495479.43999964
258.68,307995528.11999965
336.44,308495594.55999964
422.6,308995677.15999967
503.8,309495740.9599997
539.08,309995820.03999966
637.08,310495917.11999965
718.4,310995985.5199996
-77.96,311495253.4799996
-39.04,311995262.5199996
-7.0,312495269.5199996
-82.16,312995391.67999965
-239.56,313495621.23999965
-414.84,313995836.0799996
-577.16,314496053.23999965
188.8,314995542.03999966
92.48,315495594.5199997
-2.0,315995656.5199997
-628.76,316495825.2799997
-744.08,316995979.35999966
-851.52,317496130.87999964
-953.08,317996293.9599996
-1050.0,318496443.9599996
-1140.0,318996583.9599996
-1240.0,319496753.9599996
448.8,319995572.75999963
464.2,320495626.9599996
488.96,320995705.9199996
-106.56,321495252.4799996
-116.84,321995289.3199996
-115.64,322495334.95999956
-113.56,322995368.51999956
-105.6,323495404.1199996
-92.28,323995446.39999956
-82.48,324495478.8799996
330.52,324995439.39999956
366.0,325495505.39999956
400.44,325995565.83999956
-59.36,326495175.1999996
-77.72,326995202.9199996
-62.04,327495214.9599996
-45.68,327995230.6399996
-18.48,328495249.11999965
4.64,328995263.75999963
34.96,329495308.7199996
325.76,329995354.4799996
374.08,330495398.5599996
410.72,330995429.2799996
21.04,331495050.31999964
35.08,331995055.3999996
67.04,332495082.43999964
109.4,332995121.8399996
138.32,333495140.1599996
176.88,333995167.0399996
219.84,334495206.8799996
248.92,334995235.7999996
292.76,335495268.5599996
338.24,335995316.7999996
397.16,336495353.9599996
44.08,336994988.0399996
72.24,337495020.2799996
113.8,337995034.0799996
149.48,338495053.55999964
192.96,338995086.5199996
238.92,339495105.43999964
202.0,339995127.43999964
247.4,340495164.8399996
297.2,340995192.0399996
-13.84,341494875.8799996
14.56,341994880.4399996
42.44,342494882.8799996
77.52,342994900.39999956
115.6,343494925.9999996
158.76,343994934.7599996
199.84,344494954.59999955
102.32,344994986.91999954
143.32,345495000.23999953
180.12,345995020.35999954
220.0,346495050.35999954
80.24,346994880.59999955
109.12,347494889.71999955
150.04,347994919.7599996
191.96,348494931.71999955
233.32,348994955.03999954
276.88,349494991.91999954
214.44,349995006.35999954
259.8,350495026.15999955
306.36,350995062.51999956
552.24,351495284.7599996
104.88,351994809.63999957
117.36,352494806.9999996
153.32,352994810.3199996
187.32,353494817.63999957
231.16,353994838.7999996
270.24,354494849.0399996
161.24,354994860.2799996
206.24,355494886.5199996
245.44,355994891.9599996
283.36,356494905.31999964
105.8,356994711.11999965
138.52,357494709.6399996
168.04,357994717.67999965
205.28,358494732.9599996
240.08,358994733.0399996
278.68,359494741.7199996
252.6,359994764.31999964
295.04,360494769.35999966
323.16,360994782.5199997
373.84,361494806.35999966
252.0,361994648.35999966
288.48,362494646.8399997
324.28,362994661.11999965
367.12,363494658.23999965
403.48,363994661.7199997
454.8,364494686.5199997
65.28,364994681.79999965
83.0,365494684.79999965
115.24,365994720.03999966
130.04,366494710.0799997
56.52,366994626.59999967
78.0,367494644.59999967
95.56,367994640.15999967
114.32,368494644.47999966
148.28,368994672.75999963
167.44,369494670.19999963
125.0,369994675.19999963
163.64,370494708.8399996
186.44,370994705.2799996
213.64,371494718.9199996
69.2,371994568.1199996
83.88,372494551.9999996
106.56,372994558.5599996
130.92,373494569.4799996
155.0,373994564.4799996
180.0,374494564.4799996
77.2,374994591.6799996
81.08,375494572.7599996
105.6,375994578.3599996
222.96,376494691.3199996
36.2,376994477.51999956
47.64,377494465.15999955
78.84,377994483.9999995
88.56,378494462.5599995
109.6,378994462.15999955
144.52,379494486.67999953
10.88,379994467.5599995
31.24,380494468.79999954
58.8,380994487.59999955
69.52,381494477.1199995
-93.4,381994390.5199995
-76.88,382494377.3999995
-74.84,382994352.2399995
-65.6,383494337.8399995
-43.28,383994331.11999947
-36.96,384494308.07999945
-123.36,384994391.43999946
-102.32,385494383.75999945
-102.84,385994366.5999994
-98.76,386494355.3599994
-8.72,386994334.07999945
-222.24,387494306.31999946
-422.8,387994289.11999947
-577.24,388494286.3599995
-785.88,388994262.2399995
-998.44,389494240.6799995
-1280.0,389994350.6799995
-1510.0,390494330.6799995
-1700.0,390994320.6799995
-1850.0,391494320.6799995
-229.04,391994299.7199995
-305.96,392494285.6799995
-330.6,392994276.2799995
-445.08,393494251.3599995
-513.32,393994234.6799995
-532.0,394494226.6799995
-641.32,394994197.99999946
-742.88,395494210.87999946
-722.56,395994193.43999946
-856.32,396494169.75999945
108.2,396994257.95999944
148.24,397494286.19999945
94.8,397994200.99999946
85.44,398494176.43999946
192.2,398994268.63999945
89.8,399494138.43999946
-106.4,399994224.83999944
-96.56,400494221.39999944
-112.8,400994204.19999945
-124.92,401494189.11999947
26.84,401994205.95999944
8.96,402494174.9199994
-0.84,402994155.7599994
-0.4,403494146.1599994
14.72,403994140.8799994
9.24,404494120.1199994
5.16,404994105.27999943
-29.56,405494134.83999944
-29.72,405994114.55999947
-34.6,406494109.1599995
-2.2,406994091.3599995
1.4,407494072.75999945
0.96,407994063.71999943
28.88,408494072.5999994
28.2,408994060.7999994
29.84,409494060.6399994
67.88,409994078.5199994
18.0,410494066.5199994
20.16,410994066.6799994
62.12,411494078.7999994
100.36,411994099.15999943
83.24,412494082.39999944
125.76,412994098.15999943
138.16,413494096.31999946
148.56,413994104.87999946
200.08,414494124.95999944
218.2,414994123.15999943
97.56,415494130.71999943
148.56,415994159.27999943
164.52,416494163.7999994
-5.16,416993998.95999944
26.12,417493995.07999945
34.24,417993989.31999946
38.12,418493997.43999946
82.4,418994009.83999944
90.96,419494010.7999994
101.6,419994022.39999944
53.64,420494036.0399994
64.2,420994040.2399994
61.92,421494052.15999943
34.2,421993986.3599994
50.96,422493987.3199994
66.52,422994003.8399994
102.48,423494016.3199994
121.56,423994017.8799994
128.52,424494026.3999994
182.08,424994048.47999936
126.16,425494054.6399994
141.96,425994066.59999937
193.6,426494090.1999994
0.08,426993880.2799994
-13.88,427493884.1599994
31.44,427993885.59999937
38.44,428493884.03999937
47.0,428993891.03999937
86.96,429493907.99999934
106.16,429993914.1599994
64.64,430493918.79999936
111.96,430993940.75999933
115.92,431493946.67999935
29.36,431993856.03999937
62.36,432493868.3999994
75.24,432993873.6399994
82.52,433493886.1599994
129.04,433993905.1999994
145.64,434493910.8399994
154.56,434993925.3999994
167.2,435493952.59999937
187.64,435993960.23999935
199.76,436493969.99999934
23.12,436993763.11999935
25.48,437493748.59999937
23.12,437993751.7199994
67.4,438493769.11999935
78.72,438993767.8399994
82.08,439493769.91999936
131.64,439993791.55999935
52.8,440493784.35999936
57.84,440993792.19999933
102.08,441493814.2799993
15.0,441993719.2799993
11.52,442493720.7999993
50.72,442993741.5199993
60.88,443493742.3999993
57.4,443993749.7999993
103.2,444493772.9999993
120.96,444993773.95999926
150.04,445493783.9999993
199.2,445993813.1999993
223.56,446493816.7599993
64.56,446993671.3199993
93.04,447493664.3599993
102.92,447993657.2799993
85.64,448493662.9199993
151.72,448993674.63999933
164.88,449493669.5199993
153.76,449993683.2799993
100.08,450493693.3599993
110.72,450993694.0799993
93.08,451493697.1599993
32.76,451993649.9199993
81.88,452493641.7999993
83.48,452993645.2799993
119.44,453493664.7199993
130.68,453993665.3999993
153.68,454493679.0799993
173.2,454993702.2799993
99.72,455493701.99999934
126.44,455993718.43999934
144.84,456493733.2799993
164.76,456993748.0399993
-13.4,457493571.4399993
-8.04,457993569.4799993
-1.6,458493561.0799993
4.56,458993555.63999933
24.64,459493570.2799993
26.24,459993566.5199993
41.72,460493578.23999935
64.72,460993592.9599994
74.52,461493587.47999936
25.48,461993532.9599994
40.6,462493543.5599994
47.84,462993541.3999994
63.92,463493545.3199994
85.16,463993560.4799994
98.04,464493558.51999944
110.08,464993558.5999994
152.76,465493581.3599994
168.92,465993580.27999943
189.8,466493590.07999945
217.64,466993607.71999943
74.4,467493452.1199994
80.72,467993442.83999944
101.64,468493454.4799994
108.68,468993443.15999943
123.88,469493447.0399994
146.96,469993463.9999994
110.88,470493464.8799994
123.08,470993467.9599994
150.64,471493488.59999937
176.28,471993494.87999934
10.04,472493314.91999936
18.44,472993313.35999936
22.32,473493305.67999935
30.44,473993296.11999935
45.96,474493302.0799993
52.04,474993294.11999935
-58.68,475493352.79999936
-39.8,475993342.59999937
-36.92,476493329.5199994
-32.04,476993321.5599994
20.56,477493342.1199994
28.68,477993340.7999994
35.92,478493346.71999943
56.92,478993363.63999945
61.12,479493364.75999945
77.16,479993371.9199995
104.16,480493396.0799995
110.76,480993396.8399995
128.48,481493405.3199995
156.56,481993421.8799995
-66.36,482493258.23999953
-66.56,482993244.79999954
-58.6,483493243.39999956
-58.52,483993231.91999954
-57.28,484493219.1999995
-43.24,484993212.4399995
-104.08,485493256.5199995
-98.08,485993244.5999995
-86.28,486493240.87999946
-86.04,486993236.9199995
-18.28,487493225.19999945
-6.6,487993221.7999995
-0.04,488493211.8399995
12.12,488993213.9599995
29.8,489493233.7599995
38.64,489993232.3999995
84.92,490493237.3199995
114.92,490993252.23999953
125.48,491493247.71999955
146.4,491993254.1199995
30.68,492493134.79999954
39.04,492993123.83999956
45.12,493493118.95999956
63.88,493993132.83999956
69.52,494493122.35999954
83.76,494993126.1199995
16.44,495493132.5599995
15.4,495993127.9599995
23.2,496493131.1599995
37.16,496993148.3199995
17.68,497493115.9999995
19.6,497993115.59999955
33.4,498493128.9999995
48.16,498993127.15999955
46.56,499493123.71999955
65.08,499993138.79999954
10.28,500493129.0799995
23.96,500993133.0399995
41.76,501493154.7999995
46.4,501993151.19999945
-30.44,502493101.63999945
-27.92,502993099.55999947
-30.24,503493089.7999995
-25.08,503993084.87999946
-13.04,504493087.9199995
-12.44,504993080.3599995
-383.72,505493454.0799995
38.08,505993082.1599995
46.32,506493068.4799995
50.44,506993068.9199995
-12.68,507493011.5999995
-11.56,507993003.1599995
-7.2,508492990.3599995
2.0,508992992.3599995
8.2,509492980.55999947
13.0,509992973.55999947
-4.64,510492988.19999945
-1.36,510992979.55999947
2.36,511492971.9199995
19.0,511992980.9199995
37.6,512492988.5199995
34.64,512992983.1599995
53.2,513492996.3599995
59.44,513992995.7999995
67.6,514492993.3999995
81.04,514993004.4399995
81.16,515492995.59999955
87.68,515992993.27999955
111.16,516493004.4399996
119.72,516993004.1599996
-1240.0,517492874.1599996
-1310.0,517992864.1599996
-1380.0,518492854.1599996
-1420.0,518992844.1599996
-1530.0,519492844.1599996
-1600.0,519992834.1599996
-1450.0,520492594.1599996
-1490.0,520992564.1599996
-1550.0,521492534.1599996
-1610.0,521992514.1599996
399.28,522492893.4399996
481.84,522992945.27999955
567.2,523493002.47999954
656.08,523993068.5599995
733.56,524493122.1199995
813.48,524993175.59999955
899.6,525493245.1999996
456.12,525993291.3199996
517.68,526493348.9999996
573.2,526993422.1999996
-96.6,527492848.7999996
-113.6,527992852.3999996
-120.84,528492863.2399996
-129.36,528992862.5999996
-134.44,529492867.0399996
-130.72,529992877.75999963
-150.76,530492888.5199996
116.08,530992774.5999996
100.84,531492745.4399996
143.52,531992768.95999956
54.04,532492672.9999996
66.88,532992679.8799996
78.88,533492678.7599996
78.48,533992667.2399996
98.4,534492685.63999957
105.12,534992680.7599996
113.04,535492683.7999996
3.8,535992697.5999996
4.12,536492691.7199996
12.16,536992693.8799995
-56.72,537492680.5999995
-60.68,537992671.2799995
-59.72,538492670.9999995
-50.12,538992671.1199995
-55.48,539492666.5999995
-25.68,539992662.2799995
-46.12,540492668.3999995
5.64,540992614.0399995
19.96,541492613.9999995
35.56,541992629.5599995
-2.44,542492581.9999995
2.72,542992574.7199996
10.36,543492585.0799996
16.84,543992581.9199996
16.16,544492578.0799996
32.16,544992590.2399995
33.0,545492583.2399995
0.52,545992583.7599995
16.6,546492600.3599995
22.72,546992593.0799996
-56.2,547492569.2799996
-58.92,547992568.1999996
-68.76,548492556.9599996
-63.64,548992550.5999995
-53.68,549492554.2799995
-60.16,549992544.4399995
-59.24,550492543.6799995
13.44,550992497.1199995
11.72,551492478.8399996
30.32,551992489.1599996
52.64,552492511.7999996
58.96,552992500.7599996
64.44,553492495.1999997
80.32,553992505.5199997
81.68,554492497.1999997
91.8,554992498.9999996
109.4,555492508.3999996
103.92,555992502.3199996
115.68,556492497.9999995
131.48,556992509.4799995
75.84,557492435.3199996
81.2,557992426.5199996
90.28,558492426.7999996
90.6,558992417.3999996
94.88,559492412.2799996
103.48,559992415.7599996
109.76,560492405.5199996
14.72,560992400.2399997
