Sample#,group1,SampleTime,units
572,1,2.06,ms
573,3,497.92,ms
574,2,2.07,ms
575,0,497.93,ms
576,1,2.07,ms
577,3,497.90,ms
578,2,2.08,ms
579,0,497.90,ms
580,1,2.09,ms
581,3,497.90,ms
582,2,2.10,ms
583,0,497.88,ms
584,1,2.11,ms
585,3,497.87,ms
586,2,2.16,ms
587,0,497.84,ms
588,1,2.12,ms
589,3,497.86,ms
590,2,2.14,ms
591,0,497.85,ms
592,1,2.13,ms
593,3,497.87,ms
594,2,2.14,ms
595,0,497.83,ms
596,1,2.15,ms
597,3,497.83,ms
598,2,2.16,ms
599,0,497.83,ms
600,1,2.17,ms
601,3,497.81,ms
602,2,2.18,ms
603,0,497.81,ms
604,1,2.18,ms
605,3,497.83,ms
606,2,2.18,ms
607,0,497.79,ms
608,1,2.19,ms
609,3,497.79,ms
610,2,2.20,ms
611,0,497.80,ms
612,1,2.20,ms
613,3,497.78,ms
614,2,2.21,ms
615,0,497.77,ms
616,1,2.22,ms
617,3,497.82,ms
618,2,2.19,ms
619,0,497.75,ms
620,1,2.23,ms
621,3,497.75,ms
622,2,2.24,ms
623,0,497.75,ms
624,1,2.25,ms
625,3,497.72,ms
626,2,2.27,ms
627,0,497.72,ms
628,1,2.27,ms
629,3,497.73,ms
630,2,2.27,ms
631,0,497.70,ms
632,1,2.28,ms
633,3,497.71,ms
634,2,2.29,ms
635,0,497.71,ms
636,1,2.29,ms
637,3,497.68,ms
638,2,2.30,ms
639,0,497.68,ms
640,1,2.31,ms
641,3,497.69,ms
642,2,2.32,ms
643,0,497.66,ms
644,1,2.32,ms
645,3,497.66,ms
646,2,2.33,ms
647,0,497.67,ms
648,1,2.33,ms
649,3,497.64,ms
650,2,2.35,ms
651,0,497.64,ms
652,1,2.34,ms
653,3,497.65,ms
654,2,2.36,ms
655,0,497.63,ms
656,1,2.35,ms
657,3,497.62,ms
658,2,2.38,ms
659,0,497.63,ms
660,1,2.37,ms
661,3,497.60,ms
662,2,2.39,ms
663,0,497.60,ms
664,1,2.39,ms
665,3,497.60,ms
666,2,2.40,ms
667,0,497.57,ms
668,1,2.41,ms
669,3,497.58,ms
670,2,2.42,ms
671,0,497.58,ms
672,1,2.42,ms
673,3,497.55,ms
674,2,2.44,ms
675,0,497.55,ms
676,1,2.44,ms
677,3,497.55,ms
678,2,2.45,ms
679,0,497.53,ms
680,1,2.42,ms
681,3,497.56,ms
682,2,2.46,ms
683,0,497.54,ms
684,1,2.46,ms
685,3,497.51,ms
686,2,2.49,ms
687,0,497.50,ms
688,1,2.48,ms
689,3,497.52,ms
690,2,2.49,ms
691,0,497.49,ms
692,1,2.50,ms
693,3,497.48,ms
694,2,2.51,ms
695,0,497.49,ms
696,1,2.50,ms
697,3,497.48,ms
698,2,2.51,ms
699,0,497.47,ms
700,1,2.52,ms
701,3,497.47,ms
702,2,2.53,ms
703,0,497.44,ms
704,1,2.54,ms
705,3,497.44,ms
706,2,2.55,ms
707,0,497.55,ms
708,1,2.45,ms
709,3,497.43,ms
710,2,2.56,ms
711,0,497.40,ms
712,1,2.59,ms
713,3,497.43,ms
714,2,2.57,ms
715,0,497.46,ms
716,1,2.52,ms
717,3,497.42,ms
718,2,2.57,ms
719,0,497.41,ms
720,1,2.59,ms
721,3,497.38,ms
722,2,2.60,ms
723,0,497.39,ms
724,1,2.61,ms
725,3,497.39,ms
726,2,2.62,ms
727,0,497.36,ms
728,1,2.62,ms
729,3,497.37,ms
730,2,2.63,ms
731,0,497.37,ms
732,1,2.63,ms
733,3,497.35,ms
734,2,2.64,ms
735,0,497.35,ms
736,1,2.64,ms
737,3,497.35,ms
738,2,2.66,ms
739,0,497.32,ms
740,1,2.66,ms
741,3,497.32,ms
742,2,2.67,ms
743,0,497.33,ms
744,1,2.68,ms
745,3,497.30,ms
746,2,2.69,ms
747,0,497.30,ms
748,1,2.69,ms
749,3,497.32,ms
750,2,2.69,ms
751,0,497.28,ms
752,1,2.70,ms
753,3,497.28,ms
754,2,2.72,ms
755,0,497.28,ms
756,1,2.72,ms
757,3,497.26,ms
758,2,2.73,ms
759,0,497.25,ms
760,1,2.73,ms
761,3,497.26,ms
762,2,2.75,ms
763,0,497.23,ms
764,1,2.75,ms
765,3,497.23,ms
766,2,2.76,ms
767,0,497.24,ms
768,1,2.76,ms
769,3,497.22,ms
770,2,2.77,ms
771,0,497.21,ms
772,1,2.77,ms
773,3,497.22,ms
774,2,2.79,ms
775,0,497.20,ms
776,1,2.78,ms
777,3,497.19,ms
778,2,2.80,ms
779,0,497.20,ms
780,1,2.80,ms
781,3,497.17,ms
782,2,2.82,ms
783,0,497.17,ms
784,1,2.82,ms
785,3,497.17,ms
786,2,2.83,ms
787,0,497.15,ms
788,1,2.83,ms
789,3,497.15,ms
790,2,2.84,ms
791,0,497.16,ms
792,1,2.85,ms
793,3,497.13,ms
794,2,2.86,ms
795,0,497.13,ms
796,1,2.86,ms
797,3,497.13,ms
798,2,2.87,ms
799,0,497.11,ms
800,1,2.88,ms
801,3,497.10,ms
802,2,2.89,ms
803,0,497.11,ms
804,1,2.89,ms
805,3,497.08,ms
806,2,2.91,ms
807,0,497.08,ms
808,1,2.90,ms
809,3,497.09,ms
810,2,2.91,ms
811,0,497.07,ms
812,1,2.92,ms
813,3,497.06,ms
814,2,2.93,ms
815,0,497.07,ms
816,1,2.93,ms
817,3,497.04,ms
818,2,2.95,ms
819,0,497.04,ms
820,1,2.95,ms
821,3,497.05,ms
822,2,2.96,ms
823,0,497.02,ms
824,1,2.96,ms
825,3,497.02,ms
826,2,2.98,ms
827,0,497.03,ms
828,1,2.97,ms
829,3,497.00,ms
830,2,2.99,ms
831,0,497.00,ms
832,1,2.98,ms
833,3,497.01,ms
834,2,3.00,ms
835,0,496.98,ms
836,1,3.00,ms
837,3,496.98,ms
838,2,3.02,ms
839,0,496.98,ms
840,1,3.02,ms
841,3,496.95,ms
842,2,3.03,ms
843,0,496.96,ms
844,1,3.03,ms
845,3,496.96,ms
846,2,3.04,ms
847,0,496.93,ms
848,1,3.05,ms
849,3,496.94,ms
850,2,3.06,ms
851,0,496.94,ms
852,1,3.06,ms
853,3,496.92,ms
854,2,3.07,ms
855,0,496.91,ms
856,1,3.07,ms
857,3,496.93,ms
858,2,3.08,ms
859,0,496.89,ms
860,1,3.09,ms
861,3,496.89,ms
862,2,3.10,ms
863,0,496.90,ms
864,1,3.10,ms
865,3,496.87,ms
866,2,3.11,ms
867,0,496.87,ms
868,1,3.12,ms
869,3,496.88,ms
870,2,3.13,ms
871,0,496.85,ms
872,1,3.13,ms
873,3,496.85,ms
874,2,3.14,ms
875,0,496.85,ms
876,1,3.15,ms
877,3,496.83,ms
878,2,3.16,ms
879,0,496.83,ms
880,1,3.16,ms
881,3,496.83,ms
882,2,3.17,ms
883,0,496.81,ms
884,1,3.17,ms
885,3,496.81,ms
886,2,3.19,ms
887,0,496.81,ms
888,1,3.19,ms
889,3,496.79,ms
890,2,3.20,ms
891,0,496.79,ms
892,1,3.20,ms
893,3,496.79,ms
894,2,3.21,ms
895,0,496.77,ms
896,1,3.21,ms
897,3,496.77,ms
898,2,3.23,ms
899,0,496.77,ms
900,1,3.23,ms
901,3,496.75,ms
902,2,3.24,ms
903,0,496.75,ms
904,1,3.24,ms
905,3,496.75,ms
906,2,3.26,ms
907,0,496.72,ms
908,1,3.26,ms
909,3,496.73,ms
910,2,3.27,ms
911,0,496.73,ms
912,1,3.27,ms
913,3,496.73,ms
914,2,3.26,ms
915,0,496.70,ms
916,1,3.29,ms
917,3,496.70,ms
918,2,3.30,ms
919,0,496.68,ms
920,1,3.33,ms
921,3,496.65,ms
922,2,3.31,ms
923,0,496.69,ms
924,1,3.31,ms
925,3,496.66,ms
926,2,3.34,ms
927,0,496.65,ms
928,1,3.33,ms
929,3,496.67,ms
930,2,3.34,ms
931,0,496.64,ms
932,1,3.35,ms
933,3,496.64,ms
934,2,3.35,ms
935,0,496.65,ms
936,1,3.36,ms
937,3,496.62,ms
938,2,3.37,ms
939,0,496.62,ms
940,1,3.37,ms
941,3,496.62,ms
942,2,3.38,ms
943,0,496.59,ms
944,1,3.39,ms
945,3,496.59,ms
946,2,3.40,ms
947,0,496.63,ms
948,1,3.38,ms
949,3,496.58,ms
950,2,3.41,ms
951,0,496.59,ms
952,1,3.40,ms
953,3,496.58,ms
954,2,3.43,ms
