Sample#,SampleTime,units,arduino,gps
2136,499.89,ms,0,0
2137,104.45,us,1,0
2138,397.67,ms,3,0
2139,100.00,ms,3,1
2140,2.22,ms,3,0
2141,104.69,us,2,0
2142,499.89,ms,0,0
2143,104.83,us,1,0
2144,397.66,ms,3,0
2145,100.00,ms,3,1
2146,2.23,ms,3,0
2147,105.01,us,2,0
2148,499.89,ms,0,0
2149,105.23,us,1,0
2150,397.65,ms,3,0
2151,100.00,ms,3,1
2152,2.24,ms,3,0
2153,105.41,us,2,0
2154,499.89,ms,0,0
2155,105.60,us,1,0
2156,397.64,ms,3,0
2157,100.00,ms,3,1
2158,2.25,ms,3,0
2159,105.80,us,2,0
2160,499.89,ms,0,0
2161,105.98,us,1,0
2162,397.63,ms,3,0
2163,100.00,ms,3,1
2164,2.25,ms,3,0
2165,106.14,us,2,0
2166,499.89,ms,0,0
2167,106.36,us,1,0
2168,397.63,ms,3,0
2169,100.00,ms,3,1
2170,2.26,ms,3,0
2171,106.58,us,2,0
2172,499.89,ms,0,0
2173,106.77,us,1,0
2174,397.62,ms,3,0
2175,100.00,ms,3,1
2176,2.27,ms,3,0
2177,106.93,us,2,0
2178,499.89,ms,0,0
2179,107.11,us,1,0
2180,397.61,ms,3,0
2181,100.00,ms,3,1
2182,2.28,ms,3,0
2183,107.30,us,2,0
2184,499.88,ms,0,0
2185,107.46,us,1,0
2186,397.60,ms,3,0
2187,100.00,ms,3,1
2188,2.29,ms,3,0
2189,107.71,us,2,0
2190,499.88,ms,0,0
2191,107.90,us,1,0
2192,397.59,ms,3,0
2193,100.00,ms,3,1
2194,2.29,ms,3,0
2195,108.05,us,2,0
2196,499.88,ms,0,0
2197,108.25,us,1,0
2198,397.58,ms,3,0
2199,100.00,ms,3,1
2200,2.30,ms,3,0
2201,108.45,us,2,0
2202,499.88,ms,0,0
2203,108.62,us,1,0
2204,397.57,ms,3,0
2205,100.00,ms,3,1
2206,2.31,ms,3,0
2207,108.84,us,2,0
2208,499.88,ms,0,0
2209,109.03,us,1,0
2210,397.57,ms,3,0
2211,100.00,ms,3,1
2212,2.32,ms,3,0
2213,109.23,us,2,0
2214,499.88,ms,0,0
2215,109.40,us,1,0
2216,397.56,ms,3,0
2217,100.00,ms,3,1
2218,2.33,ms,3,0
2219,109.58,us,2,0
2220,499.88,ms,0,0
2221,109.80,us,1,0
2222,397.55,ms,3,0
2223,100.00,ms,3,1
2224,2.34,ms,3,0
2225,109.92,us,2,0
2226,499.88,ms,0,0
2227,110.10,us,1,0
2228,397.54,ms,3,0
2229,100.00,ms,3,1
2230,2.34,ms,3,0
2231,110.36,us,2,0
2232,499.88,ms,0,0
2233,110.52,us,1,0
2234,397.53,ms,3,0
2235,100.00,ms,3,1
2236,2.35,ms,3,0
2237,110.70,us,2,0
2238,499.88,ms,0,0
2239,110.92,us,1,0
2240,397.52,ms,3,0
2241,100.00,ms,3,1
2242,2.36,ms,3,0
2243,111.09,us,2,0
2244,499.88,ms,0,0
2245,111.24,us,1,0
2246,397.52,ms,3,0
2247,100.00,ms,3,1
2248,2.37,ms,3,0
2249,111.44,us,2,0
2250,499.88,ms,0,0
2251,111.64,us,1,0
2252,397.51,ms,3,0
2253,100.00,ms,3,1
2254,2.38,ms,3,0
2255,111.84,us,2,0
2256,499.88,ms,0,0
2257,112.02,us,1,0
2258,397.50,ms,3,0
2259,100.00,ms,3,1
2260,2.38,ms,3,0
2261,112.25,us,2,0
2262,499.88,ms,0,0
2263,112.40,us,1,0
2264,397.49,ms,3,0
2265,100.00,ms,3,1
2266,2.39,ms,3,0
2267,112.57,us,2,0
2268,499.88,ms,0,0
2269,112.78,us,1,0
2270,397.48,ms,3,0
2271,100.00,ms,3,1
2272,2.40,ms,3,0
2273,112.97,us,2,0
2274,499.88,ms,0,0
2275,113.13,us,1,0
2276,397.47,ms,3,0
2277,100.00,ms,3,1
2278,2.41,ms,3,0
2279,113.32,us,2,0
2280,499.88,ms,0,0
2281,113.53,us,1,0
2282,397.46,ms,3,0
2283,100.00,ms,3,1
2284,2.42,ms,3,0
2285,113.72,us,2,0
2286,499.88,ms,0,0
2287,113.90,us,1,0
2288,397.46,ms,3,0
2289,100.00,ms,3,1
2290,2.42,ms,3,0
2291,114.06,us,2,0
2292,499.88,ms,0,0
2293,114.31,us,1,0
2294,397.45,ms,3,0
2295,100.00,ms,3,1
2296,2.43,ms,3,0
2297,114.47,us,2,0
2298,499.88,ms,0,0
2299,114.66,us,1,0
2300,397.44,ms,3,0
2301,100.00,ms,3,1
2302,2.44,ms,3,0
2303,114.84,us,2,0
2304,499.88,ms,0,0
2305,115.06,us,1,0
2306,397.43,ms,3,0
2307,100.00,ms,3,1
2308,2.45,ms,3,0
2309,115.26,us,2,0
2310,499.88,ms,0,0
2311,115.42,us,1,0
2312,397.42,ms,3,0
2313,100.00,ms,3,1
2314,2.46,ms,3,0
2315,115.59,us,2,0
2316,499.88,ms,0,0
2317,115.79,us,1,0
2318,397.41,ms,3,0
2319,100.00,ms,3,1
2320,2.46,ms,3,0
2321,115.98,us,2,0
2322,499.88,ms,0,0
2323,116.16,us,1,0
2324,397.41,ms,3,0
2325,100.00,ms,3,1
2326,2.47,ms,3,0
2327,116.36,us,2,0
2328,499.88,ms,0,0
2329,116.55,us,1,0
2330,397.40,ms,3,0
2331,100.00,ms,3,1
2332,2.48,ms,3,0
2333,116.72,us,2,0
2334,499.88,ms,0,0
2335,116.97,us,1,0
2336,397.39,ms,3,0
2337,100.00,ms,3,1
2338,2.49,ms,3,0
2339,117.10,us,2,0
2340,499.87,ms,0,0
2341,117.29,us,1,0
2342,397.38,ms,3,0
2343,100.00,ms,3,1
2344,2.50,ms,3,0
2345,117.50,us,2,0
2346,499.87,ms,0,0
2347,117.68,us,1,0
2348,397.37,ms,3,0
2349,100.00,ms,3,1
2350,2.50,ms,3,0
2351,117.91,us,2,0
2352,499.87,ms,0,0
2353,118.08,us,1,0
2354,397.36,ms,3,0
2355,100.00,ms,3,1
2356,2.51,ms,3,0
2357,118.24,us,2,0
2358,499.87,ms,0,0
2359,118.48,us,1,0
2360,397.35,ms,3,0
2361,100.00,ms,3,1
2362,2.52,ms,3,0
2363,118.66,us,2,0
2364,499.87,ms,0,0
2365,118.82,us,1,0
2366,397.35,ms,3,0
2367,100.00,ms,3,1
2368,2.53,ms,3,0
2369,119.04,us,2,0
2370,499.87,ms,0,0
2371,119.23,us,1,0
2372,397.34,ms,3,0
2373,100.00,ms,3,1
2374,2.54,ms,3,0
2375,119.42,us,2,0
2376,499.87,ms,0,0
2377,119.60,us,1,0
2378,397.33,ms,3,0
2379,100.00,ms,3,1
2380,2.55,ms,3,0
2381,119.78,us,2,0
2382,499.87,ms,0,0
2383,120.00,us,1,0
2384,397.32,ms,3,0
2385,100.00,ms,3,1
2386,2.55,ms,3,0
2387,120.14,us,2,0
2388,499.87,ms,0,0
2389,120.39,us,1,0
2390,397.31,ms,3,0
2391,100.00,ms,3,1
2392,2.56,ms,3,0
2393,120.54,us,2,0
2394,499.87,ms,0,0
2395,120.75,us,1,0
2396,397.30,ms,3,0
2397,100.00,ms,3,1
2398,2.57,ms,3,0
2399,120.98,us,2,0
2400,499.87,ms,0,0
2401,121.14,us,1,0
2402,397.30,ms,3,0
2403,100.00,ms,3,1
2404,2.58,ms,3,0
2405,121.30,us,2,0
2406,499.87,ms,0,0
2407,121.51,us,1,0
2408,397.29,ms,3,0
2409,100.00,ms,3,1
2410,2.59,ms,3,0
2411,121.74,us,2,0
2412,499.87,ms,0,0
2413,121.94,us,1,0
2414,397.28,ms,3,0
2415,100.00,ms,3,1
2416,2.59,ms,3,0
2417,122.06,us,2,0
2418,499.87,ms,0,0
2419,122.27,us,1,0
2420,397.27,ms,3,0
2421,100.00,ms,3,1
2422,2.60,ms,3,0
2423,122.46,us,2,0
2424,499.87,ms,0,0
2425,122.65,us,1,0
2426,397.26,ms,3,0
2427,100.00,ms,3,1
2428,2.61,ms,3,0
2429,122.89,us,2,0
2430,499.87,ms,0,0
2431,123.06,us,1,0
2432,397.25,ms,3,0
2433,100.00,ms,3,1
2434,2.62,ms,3,0
2435,123.22,us,2,0
2436,499.87,ms,0,0
2437,123.42,us,1,0
2438,397.24,ms,3,0
2439,100.00,ms,3,1
2440,2.63,ms,3,0
2441,123.58,us,2,0
2442,499.87,ms,0,0
2443,123.80,us,1,0
2444,397.24,ms,3,0
2445,100.00,ms,3,1
2446,2.63,ms,3,0
2447,123.99,us,2,0
2448,499.87,ms,0,0
2449,124.21,us,1,0
2450,397.23,ms,3,0
2451,100.00,ms,3,1
2452,2.64,ms,3,0
2453,124.38,us,2,0
2454,499.87,ms,0,0
2455,124.56,us,1,0
2456,397.22,ms,3,0
2457,100.00,ms,3,1
2458,2.65,ms,3,0
2459,124.76,us,2,0
2460,499.87,ms,0,0
2461,124.94,us,1,0
2462,397.21,ms,3,0
2463,100.00,ms,3,1
2464,2.66,ms,3,0
2465,125.14,us,2,0
2466,499.87,ms,0,0
2467,125.34,us,1,0
2468,397.20,ms,3,0
2469,100.00,ms,3,1
2470,2.67,ms,3,0
2471,125.50,us,2,0
2472,499.87,ms,0,0
2473,125.71,us,1,0
2474,397.19,ms,3,0
2475,100.00,ms,3,1
2476,2.67,ms,3,0
2477,125.89,us,2,0
2478,499.87,ms,0,0
2479,126.06,us,1,0
2480,397.19,ms,3,0
2481,100.00,ms,3,1
2482,2.68,ms,3,0
2483,126.26,us,2,0
2484,499.87,ms,0,0
2485,126.47,us,1,0
2486,397.18,ms,3,0
2487,100.00,ms,3,1
2488,2.69,ms,3,0
2489,126.68,us,2,0
2490,499.87,ms,0,0
2491,126.80,us,1,0
2492,397.17,ms,3,0
2493,100.00,ms,3,1
2494,2.70,ms,3,0
2495,127.05,us,2,0
2496,499.86,ms,0,0
2497,127.25,us,1,0
2498,397.16,ms,3,0
2499,100.00,ms,3,1
2500,2.71,ms,3,0
2501,127.40,us,2,0
2502,499.86,ms,0,0
2503,127.60,us,1,0
2504,397.15,ms,3,0
2505,100.00,ms,3,1
2506,2.71,ms,3,0
2507,127.78,us,2,0
2508,499.86,ms,0,0
2509,127.97,us,1,0
2510,397.14,ms,3,0
2511,100.00,ms,3,1
2512,2.72,ms,3,0
2513,128.18,us,2,0
2514,499.86,ms,0,0
2515,128.37,us,1,0
2516,397.13,ms,3,0
2517,100.00,ms,3,1
2518,2.73,ms,3,0
2519,128.54,us,2,0
2520,499.86,ms,0,0
2521,128.73,us,1,0
2522,397.13,ms,3,0
2523,100.00,ms,3,1
2524,2.74,ms,3,0
2525,128.92,us,2,0
2526,499.86,ms,0,0
2527,129.11,us,1,0
2528,397.12,ms,3,0
2529,100.00,ms,3,1
2530,2.75,ms,3,0
2531,129.33,us,2,0
2532,499.86,ms,0,0
2533,129.46,us,1,0
2534,397.11,ms,3,0
2535,100.00,ms,3,1
2536,2.76,ms,3,0
2537,129.65,us,2,0
2538,499.86,ms,0,0
2539,129.90,us,1,0
2540,397.10,ms,3,0
2541,100.00,ms,3,1
2542,2.76,ms,3,0
2543,130.04,us,2,0
2544,499.86,ms,0,0
2545,130.26,us,1,0
2546,397.09,ms,3,0
2547,100.00,ms,3,1
2548,2.77,ms,3,0
2549,130.42,us,2,0
2550,499.86,ms,0,0
2551,130.62,us,1,0
2552,397.08,ms,3,0
2553,100.00,ms,3,1
2554,2.78,ms,3,0
2555,130.79,us,2,0
2556,499.86,ms,0,0
2557,130.95,us,1,0
2558,397.08,ms,3,0
2559,100.00,ms,3,1
2560,2.79,ms,3,0
2561,131.18,us,2,0
2562,499.86,ms,0,0
2563,131.36,us,1,0
2564,397.07,ms,3,0
2565,100.00,ms,3,1
2566,2.80,ms,3,0
2567,131.50,us,2,0
2568,499.86,ms,0,0
2569,131.73,us,1,0
2570,397.06,ms,3,0
2571,100.00,ms,3,1
2572,2.80,ms,3,0
2573,131.92,us,2,0
2574,499.86,ms,0,0
2575,132.09,us,1,0
2576,397.05,ms,3,0
2577,100.00,ms,3,1
2578,2.81,ms,3,0
2579,132.30,us,2,0
2580,499.86,ms,0,0
2581,132.50,us,1,0
2582,397.04,ms,3,0
2583,100.00,ms,3,1
2584,2.82,ms,3,0
2585,132.65,us,2,0
2586,499.86,ms,0,0
2587,132.89,us,1,0
2588,397.03,ms,3,0
2589,100.00,ms,3,1
2590,2.83,ms,3,0
2591,133.06,us,2,0
2592,499.86,ms,0,0
2593,133.22,us,1,0
2594,397.03,ms,3,0
2595,100.00,ms,3,1
2596,2.84,ms,3,0
2597,133.46,us,2,0
2598,499.86,ms,0,0
2599,133.62,us,1,0
2600,397.02,ms,3,0
2601,100.00,ms,3,1
2602,2.84,ms,3,0
2603,133.80,us,2,0
2604,499.86,ms,0,0
2605,133.97,us,1,0
2606,397.01,ms,3,0
2607,100.00,ms,3,1
2608,2.85,ms,3,0
2609,134.16,us,2,0
2610,499.86,ms,0,0
2611,134.37,us,1,0
2612,397.00,ms,3,0
2613,100.00,ms,3,1
2614,2.86,ms,3,0
2615,134.58,us,2,0
2616,499.86,ms,0,0
2617,134.70,us,1,0
2618,396.99,ms,3,0
2619,100.00,ms,3,1
2620,2.87,ms,3,0
2621,134.94,us,2,0
2622,499.86,ms,0,0
2623,135.14,us,1,0
2624,396.98,ms,3,0
2625,100.00,ms,3,1
2626,2.88,ms,3,0
2627,135.30,us,2,0
2628,499.86,ms,0,0
2629,135.46,us,1,0
2630,396.97,ms,3,0
2631,100.00,ms,3,1
2632,2.88,ms,3,0
2633,135.68,us,2,0
2634,499.86,ms,0,0
2635,135.87,us,1,0
2636,396.97,ms,3,0
2637,100.00,ms,3,1
2638,2.89,ms,3,0
2639,136.09,us,2,0
2640,499.86,ms,0,0
2641,136.25,us,1,0
2642,396.96,ms,3,0
2643,100.00,ms,3,1
2644,2.90,ms,3,0
2645,136.44,us,2,0
2646,499.86,ms,0,0
2647,136.61,us,1,0
2648,396.95,ms,3,0
2649,100.00,ms,3,1
2650,2.91,ms,3,0
2651,136.82,us,2,0
2652,499.86,ms,0,0
2653,137.05,us,1,0
2654,396.94,ms,3,0
2655,100.00,ms,3,1
2656,2.92,ms,3,0
2657,137.20,us,2,0
2658,499.85,ms,0,0
2659,137.38,us,1,0
2660,396.93,ms,3,0
2661,100.00,ms,3,1
2662,2.92,ms,3,0
2663,137.58,us,2,0
2664,499.85,ms,0,0
2665,137.77,us,1,0
2666,396.92,ms,3,0
2667,100.00,ms,3,1
2668,2.93,ms,3,0
2669,137.96,us,2,0
2670,499.85,ms,0,0
2671,138.10,us,1,0
2672,396.92,ms,3,0
2673,100.00,ms,3,1
2674,2.94,ms,3,0
2675,138.36,us,2,0
2676,499.85,ms,0,0
2677,138.55,us,1,0
2678,396.91,ms,3,0
2679,100.00,ms,3,1
2680,2.95,ms,3,0
2681,138.67,us,2,0
2682,499.85,ms,0,0
2683,138.90,us,1,0
2684,396.90,ms,3,0
2685,100.00,ms,3,1
2686,2.96,ms,3,0
2687,139.08,us,2,0
2688,499.85,ms,0,0
2689,139.27,us,1,0
2690,396.89,ms,3,0
2691,100.00,ms,3,1
2692,2.97,ms,3,0
2693,139.48,us,2,0
2694,499.85,ms,0,0
2695,139.64,us,1,0
2696,396.88,ms,3,0
2697,100.00,ms,3,1
2698,2.97,ms,3,0
2699,139.82,us,2,0
2700,499.85,ms,0,0
2701,140.00,us,1,0
2702,396.87,ms,3,0
2703,100.00,ms,3,1
2704,2.98,ms,3,0
2705,140.18,us,2,0
2706,499.85,ms,0,0
2707,140.38,us,1,0
2708,396.86,ms,3,0
2709,100.00,ms,3,1
2710,2.99,ms,3,0
2711,140.58,us,2,0
2712,499.85,ms,0,0
2713,140.77,us,1,0
2714,396.86,ms,3,0
2715,100.00,ms,3,1
2716,3.00,ms,3,0
2717,140.95,us,2,0
2718,499.85,ms,0,0
2719,141.14,us,1,0
2720,396.85,ms,3,0
2721,100.00,ms,3,1
2722,3.01,ms,3,0
2723,141.30,us,2,0
2724,499.85,ms,0,0
2725,141.50,us,1,0
2726,396.84,ms,3,0
2727,100.00,ms,3,1
2728,3.01,ms,3,0
2729,141.71,us,2,0
2730,499.85,ms,0,0
2731,141.89,us,1,0
2732,396.83,ms,3,0
2733,100.00,ms,3,1
2734,3.02,ms,3,0
2735,142.08,us,2,0
2736,499.85,ms,0,0
2737,142.24,us,1,0
2738,396.82,ms,3,0
2739,100.00,ms,3,1
2740,3.03,ms,3,0
2741,142.45,us,2,0
2742,499.85,ms,0,0
2743,142.63,us,1,0
2744,396.81,ms,3,0
2745,100.00,ms,3,1
2746,3.04,ms,3,0
2747,142.85,us,2,0
2748,499.85,ms,0,0
2749,143.01,us,1,0
2750,396.81,ms,3,0
2751,100.00,ms,3,1
2752,3.05,ms,3,0
2753,143.19,us,2,0
2754,499.85,ms,0,0
2755,143.35,us,1,0
2756,396.80,ms,3,0
2757,100.00,ms,3,1
2758,3.05,ms,3,0
2759,143.54,us,2,0
2760,499.85,ms,0,0
2761,143.75,us,1,0
2762,396.79,ms,3,0
2763,100.00,ms,3,1
2764,3.06,ms,3,0
2765,143.94,us,2,0
2766,499.85,ms,0,0
2767,144.14,us,1,0
2768,396.78,ms,3,0
2769,100.00,ms,3,1
2770,3.07,ms,3,0
2771,144.28,us,2,0
2772,499.85,ms,0,0
2773,144.52,us,1,0
2774,396.77,ms,3,0
2775,100.00,ms,3,1
2776,3.08,ms,3,0
2777,144.68,us,2,0
2778,499.85,ms,0,0
2779,144.89,us,1,0
2780,396.76,ms,3,0
2781,100.00,ms,3,1
2782,3.09,ms,3,0
2783,145.05,us,2,0
2784,499.85,ms,0,0
2785,145.26,us,1,0
2786,396.75,ms,3,0
2787,100.00,ms,3,1
2788,3.09,ms,3,0
2789,145.38,us,2,0
2790,499.85,ms,0,0
2791,145.58,us,1,0
2792,396.75,ms,3,0
2793,100.00,ms,3,1
2794,3.10,ms,3,0
2795,145.78,us,2,0
2796,499.85,ms,0,0
2797,145.97,us,1,0
2798,396.74,ms,3,0
2799,100.00,ms,3,1
2800,3.11,ms,3,0
2801,146.16,us,2,0
2802,499.85,ms,0,0
2803,146.35,us,1,0
2804,396.73,ms,3,0
2805,100.00,ms,3,1
2806,3.12,ms,3,0
2807,146.53,us,2,0
2808,499.85,ms,0,0
2809,146.70,us,1,0
2810,396.72,ms,3,0
2811,100.00,ms,3,1
2812,3.13,ms,3,0
2813,146.88,us,2,0
2814,499.85,ms,0,0
2815,147.10,us,1,0
2816,396.71,ms,3,0
2817,100.00,ms,3,1
2818,3.13,ms,3,0
2819,147.27,us,2,0
2820,499.84,ms,0,0
2821,147.46,us,1,0
2822,396.70,ms,3,0
2823,100.00,ms,3,1
2824,3.14,ms,3,0
2825,147.65,us,2,0
2826,499.84,ms,0,0
2827,147.82,us,1,0
2828,396.70,ms,3,0
2829,100.00,ms,3,1
2830,3.15,ms,3,0
2831,148.00,us,2,0
2832,499.84,ms,0,0
2833,148.22,us,1,0
2834,396.69,ms,3,0
2835,100.00,ms,3,1
2836,3.16,ms,3,0
2837,148.41,us,2,0
2838,499.84,ms,0,0
2839,148.57,us,1,0
2840,396.68,ms,3,0
2841,100.00,ms,3,1
2842,3.17,ms,3,0
2843,148.78,us,2,0
2844,499.84,ms,0,0
2845,148.96,us,1,0
2846,396.67,ms,3,0
2847,100.00,ms,3,1
2848,3.18,ms,3,0
2849,149.10,us,2,0
2850,499.84,ms,0,0
2851,149.31,us,1,0
2852,396.66,ms,3,0
2853,100.00,ms,3,1
2854,3.18,ms,3,0
2855,149.50,us,2,0
2856,499.84,ms,0,0
2857,149.73,us,1,0
2858,396.65,ms,3,0
2859,100.00,ms,3,1
2860,3.19,ms,3,0
2861,149.88,us,2,0
2862,499.84,ms,0,0
2863,150.06,us,1,0
2864,396.64,ms,3,0
2865,100.00,ms,3,1
2866,3.20,ms,3,0
2867,150.24,us,2,0
2868,499.84,ms,0,0
2869,150.43,us,1,0
2870,396.64,ms,3,0
2871,100.00,ms,3,1
2872,3.21,ms,3,0
2873,150.64,us,2,0
2874,499.84,ms,0,0
2875,150.81,us,1,0
2876,396.63,ms,3,0
2877,100.00,ms,3,1
2878,3.22,ms,3,0
2879,151.02,us,2,0
2880,499.84,ms,0,0
2881,151.19,us,1,0
2882,396.62,ms,3,0
2883,100.00,ms,3,1
2884,3.22,ms,3,0
2885,151.37,us,2,0
2886,499.84,ms,0,0
2887,151.54,us,1,0
2888,396.61,ms,3,0
2889,100.00,ms,3,1
2890,3.23,ms,3,0
2891,151.72,us,2,0
2892,499.84,ms,0,0
2893,151.95,us,1,0
2894,396.60,ms,3,0
2895,100.00,ms,3,1
2896,3.24,ms,3,0
2897,152.14,us,2,0
2898,499.84,ms,0,0
2899,152.31,us,1,0
2900,396.59,ms,3,0
2901,100.00,ms,3,1
2902,3.25,ms,3,0
2903,152.48,us,2,0
2904,499.84,ms,0,0
2905,152.65,us,1,0
2906,396.59,ms,3,0
2907,100.00,ms,3,1
2908,3.26,ms,3,0
2909,152.84,us,2,0
2910,499.84,ms,0,0
2911,153.10,us,1,0
2912,396.58,ms,3,0
2913,100.00,ms,3,1
2914,3.26,ms,3,0
2915,153.22,us,2,0
2916,499.84,ms,0,0
2917,153.43,us,1,0
2918,396.57,ms,3,0
2919,100.00,ms,3,1
2920,3.27,ms,3,0
2921,153.61,us,2,0
2922,499.84,ms,0,0
2923,153.81,us,1,0
2924,396.56,ms,3,0
2925,100.00,ms,3,1
2926,3.28,ms,3,0
2927,153.96,us,2,0
2928,499.84,ms,0,0
2929,154.21,us,1,0
2930,396.55,ms,3,0
2931,100.00,ms,3,1
2932,3.29,ms,3,0
2933,154.34,us,2,0
2934,499.84,ms,0,0
2935,154.55,us,1,0
2936,396.54,ms,3,0
2937,100.00,ms,3,1
2938,3.30,ms,3,0
2939,154.71,us,2,0
2940,499.84,ms,0,0
2941,154.92,us,1,0
2942,396.53,ms,3,0
2943,100.00,ms,3,1
2944,3.30,ms,3,0
2945,155.10,us,2,0
2946,499.84,ms,0,0
2947,155.34,us,1,0
2948,396.53,ms,3,0
2949,100.00,ms,3,1
2950,3.31,ms,3,0
2951,155.46,us,2,0
2952,499.84,ms,0,0
2953,155.68,us,1,0
2954,396.52,ms,3,0
2955,100.00,ms,3,1
2956,3.32,ms,3,0
2957,155.86,us,2,0
2958,499.84,ms,0,0
2959,156.08,us,1,0
2960,396.51,ms,3,0
2961,100.00,ms,3,1
2962,3.33,ms,3,0
2963,156.21,us,2,0
2964,499.84,ms,0,0
2965,156.43,us,1,0
2966,396.50,ms,3,0
2967,100.00,ms,3,1
2968,3.34,ms,3,0
2969,156.62,us,2,0
2970,499.84,ms,0,0
2971,156.82,us,1,0
2972,396.49,ms,3,0
2973,100.00,ms,3,1
2974,3.35,ms,3,0
2975,156.98,us,2,0
2976,499.83,ms,0,0
2977,157.14,us,1,0
2978,396.48,ms,3,0
2979,100.00,ms,3,1
2980,3.35,ms,3,0
2981,157.33,us,2,0
2982,499.83,ms,0,0
2983,157.54,us,1,0
2984,396.48,ms,3,0
2985,100.00,ms,3,1
2986,3.36,ms,3,0
2987,157.70,us,2,0
2988,499.83,ms,0,0
2989,157.96,us,1,0
2990,396.47,ms,3,0
2991,100.00,ms,3,1
2992,3.37,ms,3,0
2993,158.07,us,2,0
2994,499.83,ms,0,0
2995,158.28,us,1,0
2996,396.46,ms,3,0
2997,100.00,ms,3,1
2998,3.38,ms,3,0
2999,158.47,us,2,0
3000,499.83,ms,0,0
3001,158.62,us,1,0
3002,396.45,ms,3,0
3003,100.00,ms,3,1
3004,3.39,ms,3,0
3005,158.85,us,2,0
3006,499.83,ms,0,0
3007,159.06,us,1,0
3008,396.44,ms,3,0
3009,100.00,ms,3,1
3010,3.39,ms,3,0
3011,159.22,us,2,0
3012,499.83,ms,0,0
3013,159.38,us,1,0
3014,396.43,ms,3,0
3015,100.00,ms,3,1
3016,3.40,ms,3,0
3017,159.57,us,2,0
3018,499.83,ms,0,0
3019,159.79,us,1,0
3020,396.42,ms,3,0
3021,100.00,ms,3,1
3022,3.41,ms,3,0
3023,159.98,us,2,0
3024,499.83,ms,0,0
3025,160.14,us,1,0
3026,396.42,ms,3,0
3027,100.00,ms,3,1
3028,3.42,ms,3,0
3029,160.33,us,2,0
3030,499.83,ms,0,0
3031,160.54,us,1,0
3032,396.41,ms,3,0
3033,100.00,ms,3,1
3034,3.43,ms,3,0
3035,160.67,us,2,0
3036,499.83,ms,0,0
3037,160.87,us,1,0
3038,396.40,ms,3,0
3039,100.00,ms,3,1
3040,3.43,ms,3,0
3041,161.06,us,2,0
3042,499.83,ms,0,0
3043,161.26,us,1,0
3044,396.39,ms,3,0
3045,100.00,ms,3,1
3046,3.44,ms,3,0
3047,161.42,us,2,0
3048,499.83,ms,0,0
3049,161.65,us,1,0
3050,396.38,ms,3,0
3051,100.00,ms,3,1
3052,3.45,ms,3,0
3053,161.80,us,2,0
3054,499.83,ms,0,0
3055,161.97,us,1,0
3056,396.37,ms,3,0
3057,100.00,ms,3,1
3058,3.46,ms,3,0
3059,162.18,us,2,0
3060,499.83,ms,0,0
3061,162.35,us,1,0
3062,396.37,ms,3,0
3063,100.00,ms,3,1
3064,3.47,ms,3,0
3065,162.54,us,2,0
3066,499.83,ms,0,0
3067,162.75,us,1,0
3068,396.36,ms,3,0
3069,100.00,ms,3,1
3070,3.47,ms,3,0
3071,162.90,us,2,0
3072,499.83,ms,0,0
3073,163.09,us,1,0
3074,396.35,ms,3,0
3075,100.00,ms,3,1
3076,3.48,ms,3,0
3077,163.25,us,2,0
3078,499.83,ms,0,0
3079,163.43,us,1,0
3080,396.34,ms,3,0
3081,100.00,ms,3,1
3082,3.49,ms,3,0
3083,163.64,us,2,0
3084,499.83,ms,0,0
3085,163.85,us,1,0
3086,396.33,ms,3,0
3087,100.00,ms,3,1
3088,3.50,ms,3,0
3089,164.01,us,2,0
3090,499.83,ms,0,0
3091,164.19,us,1,0
3092,396.32,ms,3,0
3093,100.00,ms,3,1
3094,3.51,ms,3,0
3095,164.34,us,2,0
3096,499.83,ms,0,0
3097,164.54,us,1,0
3098,396.31,ms,3,0
3099,100.00,ms,3,1
3100,3.51,ms,3,0
3101,164.75,us,2,0
3102,499.83,ms,0,0
3103,164.92,us,1,0
3104,396.31,ms,3,0
3105,100.00,ms,3,1
3106,3.52,ms,3,0
3107,165.08,us,2,0
3108,499.83,ms,0,0
3109,165.31,us,1,0
3110,396.30,ms,3,0
3111,100.00,ms,3,1
3112,3.53,ms,3,0
3113,165.48,us,2,0
3114,499.83,ms,0,0
3115,165.65,us,1,0
3116,396.29,ms,3,0
3117,100.00,ms,3,1
3118,3.54,ms,3,0
3119,165.85,us,2,0
3120,499.83,ms,0,0
3121,166.02,us,1,0
3122,396.28,ms,3,0
3123,100.00,ms,3,1
3124,3.55,ms,3,0
3125,166.21,us,2,0
3126,499.83,ms,0,0
3127,166.41,us,1,0
3128,396.27,ms,3,0
3129,100.00,ms,3,1
3130,3.56,ms,3,0
3131,166.57,us,2,0
3132,499.83,ms,0,0
3133,166.74,us,1,0
3134,396.26,ms,3,0
3135,100.00,ms,3,1
3136,3.56,ms,3,0
3137,166.94,us,2,0
3138,499.82,ms,0,0
3139,167.10,us,1,0
3140,396.26,ms,3,0
3141,100.00,ms,3,1
3142,3.57,ms,3,0
3143,167.26,us,2,0
3144,499.82,ms,0,0
3145,167.48,us,1,0
3146,396.25,ms,3,0
3147,100.00,ms,3,1
3148,3.58,ms,3,0
3149,167.68,us,2,0
3150,499.82,ms,0,0
3151,167.85,us,1,0
3152,396.24,ms,3,0
3153,100.00,ms,3,1
3154,3.59,ms,3,0
3155,168.04,us,2,0
3156,499.82,ms,0,0
3157,168.22,us,1,0
